"Codigo","mun","Ano","Mes","Prectotalmes","spi1","spi3","spi6","spi9","spi12","spi15","spi18","spi21","spi24"
3545209,"SALTO",1999,4,31.649386444283,-0.280970367648938,-0.285950674396199,0.643356331837646,0.775370233562813,0.568681738487493,0.743531332722268,0.788858204798693,0.693094467489237,0.83058352373084
3545209,"SALTO",1999,5,48.0508629727601,0.161540267242048,-0.911465254889273,0.983894110186464,0.747853683034611,0.382395380971351,0.680768635707229,0.487256641102327,0.697769618882805,0.811399956098752
3545209,"SALTO",1999,6,70.1196130407724,0.688858514718065,-0.0439521623665675,0.487749747360137,0.690262632504252,0.568714233771346,0.553534049388995,0.603458360072329,0.659892885749574,0.602295196497419
3545209,"SALTO",1999,7,19.7762076370008,-0.0550664426767428,0.0656505432467493,-0.250661444083731,0.479999360055018,0.60797825937658,0.463495920237752,0.640959214055663,0.696213655838251,0.602420125568564
3545209,"SALTO",1999,8,0.00144295163796245,-1.50222696592941,-0.22906506930512,-0.863971838742664,0.707576894238781,0.537781716042161,0.233149848908992,0.53160435448202,0.365765169953136,0.559859539345895
3545209,"SALTO",1999,9,65.4597944062181,0.36179974147351,-0.403415460813979,-0.415073648913194,0.218812416173946,0.46284066423019,0.363958862793907,0.375885819381077,0.490187851054202,0.500411455937408
3545209,"SALTO",1999,10,42.7662676595048,-1.21394274859711,-1.20352292374891,-0.770670771332091,-0.72502744783189,0.111671680445436,0.251074429886939,0.147674243044204,0.364911351986773,0.46985598471088
3545209,"SALTO",1999,11,50.8618648221748,-1.29508322921188,-1.614950076015,-1.36430437939424,-1.56316889353544,0.12708790511541,0.00029036389447831,-0.254214882592387,0.105178681221884,0.00780542871014098
3545209,"SALTO",1999,12,72.1044921401682,-1.64115018175412,-2.57706815649396,-2.29909433380645,-1.74865967473958,-0.796397403854873,-0.426289042426954,-0.476359850797159,-0.369461109876258,-0.211260533940303
3545209,"SALTO",2000,1,249.750163133102,0.660432712537165,-0.847725775615587,-1.28986664204099,-1.05332029519118,-0.976883139341503,-0.311472908173072,-0.211050175350459,-0.250976565973843,-0.0157088088812939
3545209,"SALTO",2000,2,182.551540319128,0.510649603846486,-0.0907931860068258,-0.832291234106476,-0.877587602170103,-1.0636608536075,-0.0139844183670274,-0.144783686059466,-0.339457446411097,-0.0105797240811736
3545209,"SALTO",2000,3,85.4557313272469,-0.439200529557806,0.388297174664531,-1.06001328878487,-1.18920262925909,-1.08493370554184,-0.536268216689567,-0.288613659488004,-0.347551016900731,-0.256377992289184
3545209,"SALTO",2000,4,0.00144295163796245,-4.05093801153069,-0.560433964213489,-1.00855228836143,-1.43603684314061,-1.23281564730455,-1.17710844304221,-0.514080194527189,-0.438627280808589,-0.465584523301439
3545209,"SALTO",2000,5,11.4783104249513,-0.978331164527149,-2.03385251513473,-0.887978812472026,-1.49212702371113,-1.44736113332668,-1.5409851551282,-0.445351153439564,-0.567343521721634,-0.757469356549479
3545209,"SALTO",2000,6,6.62972191362679,-0.64919410139002,-2.61741671126355,-0.551157764481066,-1.62632297328186,-1.71139562637573,-1.53885206162128,-0.967851797946108,-0.720874736355897,-0.77558667698592
3545209,"SALTO",2000,7,73.9910366032202,0.895654644404157,-0.529670025983809,-0.77563346806046,-1.03075361142292,-1.44150876341934,-1.29343044938563,-1.24843603596921,-0.636090581661339,-0.578509626437182
3545209,"SALTO",2000,8,72.2017150316065,1.21149406339975,0.57756582010709,-0.87016774980381,-0.582480940570354,-1.12729745406283,-1.14472789158594,-1.28337546242081,-0.321138084902081,-0.430618063576086
3545209,"SALTO",2000,9,104.50273051783,0.928400407877538,1.31155165906495,-0.132335084516505,0.120981894757895,-0.91817012269665,-1.04149068218066,-0.982330751562865,-0.611091846185461,-0.349594504367712
3545209,"SALTO",2000,10,26.6919492285783,-1.78146853684919,0.175154833144302,-0.323111704667171,-0.592628221885288,-0.931415654475129,-1.35597085342695,-1.22545307673939,-1.20064348072088,-0.59594745734689
3545209,"SALTO",2000,11,152.794266027972,0.613600149439982,-0.0127388372815962,0.255711938281721,-0.66912302314282,-0.563158444568307,-1.10307467172652,-1.12530986619735,-1.27039139110837,-0.337187354548877
3545209,"SALTO",2000,12,117.35914390567,-0.730538531255159,-0.939318200431121,0.132844359441966,-0.692455562003458,-0.341092541467321,-1.23083621292922,-1.35066880952345,-1.27106933518125,-0.841360526964797
3545209,"SALTO",2001,1,143.847047901816,-0.585923830031189,-0.518324276368114,-0.398015194656717,-0.582734388584254,-0.718311419142366,-1.0179497004953,-1.40969400642333,-1.29813531295626,-1.27784438677984
3545209,"SALTO",2001,2,208.216431425053,0.772894292731172,-0.327269454646147,-0.316169218841408,-0.124209168873712,-0.673239350896515,-0.684919515641789,-1.29760580103801,-1.22160990970062,-1.36323212501284
3545209,"SALTO",2001,3,83.6628818245191,-0.476401140033404,-0.196630261120148,-0.765050847584214,-0.0894926426959631,-0.712493009667112,-0.439295028286594,-1.30584441880511,-1.439495058655,-1.35569664534322
3545209,"SALTO",2001,4,20.0422404002081,-0.614957051982161,-0.124059183229899,-0.513722229761508,-0.462161489393752,-0.62487338550263,-0.769583683985613,-1.06898569610074,-1.49777639060464,-1.39380006783335
3545209,"SALTO",2001,5,66.2204562761074,0.490980263879814,-0.773023618739305,-0.658691200942417,-0.618727173018417,-0.404890817555167,-0.873800520807256,-0.868560366198211,-1.36050224983853,-1.38300207716442
